"","concat","count","sampleorigin","cluster","prop","condid","group","cellgroup"
"824","INCOV030-AC|10",3,"INCOV030-AC","Expanded",0.0144230769230769,"Moderate_19","Moderate","Expanded_Moderate"
"825","INCOV030-AC|13",2,"INCOV030-AC","Expanded",0.00961538461538462,"Moderate_19","Moderate","Expanded_Moderate"
"826","INCOV030-AC|2",3,"INCOV030-AC","Expanded",0.0144230769230769,"Moderate_19","Moderate","Expanded_Moderate"
"827","INCOV030-AC|3",28,"INCOV030-AC","Expanded",0.134615384615385,"Moderate_19","Moderate","Expanded_Moderate"
"828","INCOV030-AC|5",8,"INCOV030-AC","Expanded",0.0384615384615385,"Moderate_19","Moderate","Expanded_Moderate"
"829","INCOV030-AC|9",2,"INCOV030-AC","Expanded",0.00961538461538462,"Moderate_19","Moderate","Expanded_Moderate"
"830","INCOV001-BL|0",26,"INCOV001-BL","Expanded",0.0952380952380952,"Moderate_2","Moderate","Expanded_Moderate"
"831","INCOV001-BL|10",6,"INCOV001-BL","Expanded",0.021978021978022,"Moderate_2","Moderate","Expanded_Moderate"
"832","INCOV001-BL|13",15,"INCOV001-BL","Expanded",0.0549450549450549,"Moderate_2","Moderate","Expanded_Moderate"
"833","INCOV001-BL|2",1,"INCOV001-BL","Expanded",0.00366300366300366,"Moderate_2","Moderate","Expanded_Moderate"
"834","INCOV001-BL|3",14,"INCOV001-BL","Expanded",0.0512820512820513,"Moderate_2","Moderate","Expanded_Moderate"
"835","INCOV001-BL|5",11,"INCOV001-BL","Expanded",0.0402930402930403,"Moderate_2","Moderate","Expanded_Moderate"
"836","INCOV001-BL|9",4,"INCOV001-BL","Expanded",0.0146520146520147,"Moderate_2","Moderate","Expanded_Moderate"
"837","INCOV034-BL|0",21,"INCOV034-BL","Expanded",0.117977528089888,"Moderate_20","Moderate","Expanded_Moderate"
"838","INCOV034-BL|10",1,"INCOV034-BL","Expanded",0.00561797752808989,"Moderate_20","Moderate","Expanded_Moderate"
"839","INCOV034-BL|14",2,"INCOV034-BL","Expanded",0.0112359550561798,"Moderate_20","Moderate","Expanded_Moderate"
"840","INCOV034-BL|2",84,"INCOV034-BL","Expanded",0.471910112359551,"Moderate_20","Moderate","Expanded_Moderate"
"841","INCOV034-BL|3",18,"INCOV034-BL","Expanded",0.101123595505618,"Moderate_20","Moderate","Expanded_Moderate"
"842","INCOV034-BL|5",6,"INCOV034-BL","Expanded",0.0337078651685393,"Moderate_20","Moderate","Expanded_Moderate"
"843","INCOV034-BL|7",8,"INCOV034-BL","Expanded",0.0449438202247191,"Moderate_20","Moderate","Expanded_Moderate"
"844","INCOV034-BL|9",1,"INCOV034-BL","Expanded",0.00561797752808989,"Moderate_20","Moderate","Expanded_Moderate"
"845","INCOV040-BL|0",26,"INCOV040-BL","Expanded",0.165605095541401,"Moderate_21","Moderate","Expanded_Moderate"
"846","INCOV040-BL|10",1,"INCOV040-BL","Expanded",0.00636942675159236,"Moderate_21","Moderate","Expanded_Moderate"
"847","INCOV040-BL|2",99,"INCOV040-BL","Expanded",0.630573248407643,"Moderate_21","Moderate","Expanded_Moderate"
"848","INCOV040-BL|5",15,"INCOV040-BL","Expanded",0.0955414012738854,"Moderate_21","Moderate","Expanded_Moderate"
"849","INCOV043-AC|0",57,"INCOV043-AC","Expanded",0.197916666666667,"Moderate_22","Moderate","Expanded_Moderate"
"850","INCOV043-AC|10",1,"INCOV043-AC","Expanded",0.00347222222222222,"Moderate_22","Moderate","Expanded_Moderate"
"851","INCOV043-AC|2",163,"INCOV043-AC","Expanded",0.565972222222222,"Moderate_22","Moderate","Expanded_Moderate"
"852","INCOV043-AC|5",33,"INCOV043-AC","Expanded",0.114583333333333,"Moderate_22","Moderate","Expanded_Moderate"
"853","INCOV043-BL|0",16,"INCOV043-BL","Expanded",0.108108108108108,"Moderate_23","Moderate","Expanded_Moderate"
"854","INCOV043-BL|2",84,"INCOV043-BL","Expanded",0.567567567567568,"Moderate_23","Moderate","Expanded_Moderate"
"855","INCOV043-BL|5",22,"INCOV043-BL","Expanded",0.148648648648649,"Moderate_23","Moderate","Expanded_Moderate"
"856","INCOV049-AC|0",38,"INCOV049-AC","Expanded",0.222222222222222,"Moderate_24","Moderate","Expanded_Moderate"
"857","INCOV049-AC|10",6,"INCOV049-AC","Expanded",0.0350877192982456,"Moderate_24","Moderate","Expanded_Moderate"
"858","INCOV049-AC|2",74,"INCOV049-AC","Expanded",0.432748538011696,"Moderate_24","Moderate","Expanded_Moderate"
"859","INCOV049-AC|3",16,"INCOV049-AC","Expanded",0.0935672514619883,"Moderate_24","Moderate","Expanded_Moderate"
"860","INCOV049-AC|5",8,"INCOV049-AC","Expanded",0.0467836257309941,"Moderate_24","Moderate","Expanded_Moderate"
"861","INCOV049-AC|9",1,"INCOV049-AC","Expanded",0.00584795321637427,"Moderate_24","Moderate","Expanded_Moderate"
"862","INCOV049-BL|0",85,"INCOV049-BL","Expanded",0.305755395683453,"Moderate_25","Moderate","Expanded_Moderate"
"863","INCOV049-BL|10",49,"INCOV049-BL","Expanded",0.176258992805755,"Moderate_25","Moderate","Expanded_Moderate"
"864","INCOV049-BL|2",27,"INCOV049-BL","Expanded",0.0971223021582734,"Moderate_25","Moderate","Expanded_Moderate"
"865","INCOV049-BL|3",4,"INCOV049-BL","Expanded",0.0143884892086331,"Moderate_25","Moderate","Expanded_Moderate"
"866","INCOV049-BL|5",21,"INCOV049-BL","Expanded",0.0755395683453237,"Moderate_25","Moderate","Expanded_Moderate"
"867","INCOV049-BL|9",48,"INCOV049-BL","Expanded",0.172661870503597,"Moderate_25","Moderate","Expanded_Moderate"
"868","INCOV050-AC|0",92,"INCOV050-AC","Expanded",0.270588235294118,"Moderate_26","Moderate","Expanded_Moderate"
"869","INCOV050-AC|10",45,"INCOV050-AC","Expanded",0.132352941176471,"Moderate_26","Moderate","Expanded_Moderate"
"870","INCOV050-AC|13",2,"INCOV050-AC","Expanded",0.00588235294117647,"Moderate_26","Moderate","Expanded_Moderate"
"871","INCOV050-AC|2",41,"INCOV050-AC","Expanded",0.120588235294118,"Moderate_26","Moderate","Expanded_Moderate"
"872","INCOV050-AC|3",6,"INCOV050-AC","Expanded",0.0176470588235294,"Moderate_26","Moderate","Expanded_Moderate"
"873","INCOV050-AC|5",14,"INCOV050-AC","Expanded",0.0411764705882353,"Moderate_26","Moderate","Expanded_Moderate"
"874","INCOV050-AC|7",1,"INCOV050-AC","Expanded",0.00294117647058824,"Moderate_26","Moderate","Expanded_Moderate"
"875","INCOV050-AC|9",87,"INCOV050-AC","Expanded",0.255882352941176,"Moderate_26","Moderate","Expanded_Moderate"
"876","INCOV050-BL|0",39,"INCOV050-BL","Expanded",0.228070175438596,"Moderate_27","Moderate","Expanded_Moderate"
"877","INCOV050-BL|10",1,"INCOV050-BL","Expanded",0.00584795321637427,"Moderate_27","Moderate","Expanded_Moderate"
"878","INCOV050-BL|13",1,"INCOV050-BL","Expanded",0.00584795321637427,"Moderate_27","Moderate","Expanded_Moderate"
"879","INCOV050-BL|2",92,"INCOV050-BL","Expanded",0.538011695906433,"Moderate_27","Moderate","Expanded_Moderate"
"880","INCOV050-BL|3",4,"INCOV050-BL","Expanded",0.0233918128654971,"Moderate_27","Moderate","Expanded_Moderate"
"881","INCOV050-BL|5",1,"INCOV050-BL","Expanded",0.00584795321637427,"Moderate_27","Moderate","Expanded_Moderate"
"882","INCOV050-BL|7",1,"INCOV050-BL","Expanded",0.00584795321637427,"Moderate_27","Moderate","Expanded_Moderate"
"883","INCOV050-BL|9",3,"INCOV050-BL","Expanded",0.0175438596491228,"Moderate_27","Moderate","Expanded_Moderate"
"884","INCOV055-BL|0",27,"INCOV055-BL","Expanded",0.36,"Moderate_28","Moderate","Expanded_Moderate"
"885","INCOV055-BL|10",2,"INCOV055-BL","Expanded",0.0266666666666667,"Moderate_28","Moderate","Expanded_Moderate"
"886","INCOV055-BL|2",17,"INCOV055-BL","Expanded",0.226666666666667,"Moderate_28","Moderate","Expanded_Moderate"
"887","INCOV055-BL|5",7,"INCOV055-BL","Expanded",0.0933333333333333,"Moderate_28","Moderate","Expanded_Moderate"
"888","INCOV059-AC|0",123,"INCOV059-AC","Expanded",0.35042735042735,"Moderate_29","Moderate","Expanded_Moderate"
"889","INCOV059-AC|10",13,"INCOV059-AC","Expanded",0.037037037037037,"Moderate_29","Moderate","Expanded_Moderate"
"890","INCOV059-AC|2",48,"INCOV059-AC","Expanded",0.136752136752137,"Moderate_29","Moderate","Expanded_Moderate"
"891","INCOV059-AC|3",9,"INCOV059-AC","Expanded",0.0256410256410256,"Moderate_29","Moderate","Expanded_Moderate"
"892","INCOV059-AC|5",42,"INCOV059-AC","Expanded",0.11965811965812,"Moderate_29","Moderate","Expanded_Moderate"
"893","INCOV059-AC|9",1,"INCOV059-AC","Expanded",0.00284900284900285,"Moderate_29","Moderate","Expanded_Moderate"
"894","INCOV006-AC|0",20,"INCOV006-AC","Expanded",0.0327868852459016,"Moderate_3","Moderate","Expanded_Moderate"
"895","INCOV006-AC|10",43,"INCOV006-AC","Expanded",0.0704918032786885,"Moderate_3","Moderate","Expanded_Moderate"
"896","INCOV006-AC|13",4,"INCOV006-AC","Expanded",0.00655737704918033,"Moderate_3","Moderate","Expanded_Moderate"
"897","INCOV006-AC|2",158,"INCOV006-AC","Expanded",0.259016393442623,"Moderate_3","Moderate","Expanded_Moderate"
"898","INCOV006-AC|3",70,"INCOV006-AC","Expanded",0.114754098360656,"Moderate_3","Moderate","Expanded_Moderate"
"899","INCOV006-AC|5",17,"INCOV006-AC","Expanded",0.0278688524590164,"Moderate_3","Moderate","Expanded_Moderate"
"900","INCOV006-AC|7",4,"INCOV006-AC","Expanded",0.00655737704918033,"Moderate_3","Moderate","Expanded_Moderate"
"901","INCOV006-AC|9",6,"INCOV006-AC","Expanded",0.00983606557377049,"Moderate_3","Moderate","Expanded_Moderate"
"902","INCOV069-BL|0",222,"INCOV069-BL","Expanded",0.184845961698585,"Moderate_30","Moderate","Expanded_Moderate"
"903","INCOV069-BL|10",58,"INCOV069-BL","Expanded",0.048293089092423,"Moderate_30","Moderate","Expanded_Moderate"
"904","INCOV069-BL|13",3,"INCOV069-BL","Expanded",0.00249791840133222,"Moderate_30","Moderate","Expanded_Moderate"
"905","INCOV069-BL|2",775,"INCOV069-BL","Expanded",0.645295587010824,"Moderate_30","Moderate","Expanded_Moderate"
"906","INCOV069-BL|3",22,"INCOV069-BL","Expanded",0.0183180682764363,"Moderate_30","Moderate","Expanded_Moderate"
"907","INCOV069-BL|5",49,"INCOV069-BL","Expanded",0.0407993338884263,"Moderate_30","Moderate","Expanded_Moderate"
"908","INCOV069-BL|7",9,"INCOV069-BL","Expanded",0.00749375520399667,"Moderate_30","Moderate","Expanded_Moderate"
"909","INCOV069-BL|9",2,"INCOV069-BL","Expanded",0.00166527893422148,"Moderate_30","Moderate","Expanded_Moderate"
"910","INCOV073-AC|0",23,"INCOV073-AC","Expanded",0.280487804878049,"Moderate_31","Moderate","Expanded_Moderate"
"911","INCOV073-AC|10",3,"INCOV073-AC","Expanded",0.0365853658536585,"Moderate_31","Moderate","Expanded_Moderate"
"912","INCOV073-AC|2",12,"INCOV073-AC","Expanded",0.146341463414634,"Moderate_31","Moderate","Expanded_Moderate"
"913","INCOV073-AC|3",11,"INCOV073-AC","Expanded",0.134146341463415,"Moderate_31","Moderate","Expanded_Moderate"
"914","INCOV073-AC|5",7,"INCOV073-AC","Expanded",0.0853658536585366,"Moderate_31","Moderate","Expanded_Moderate"
"915","INCOV073-AC|7",1,"INCOV073-AC","Expanded",0.0121951219512195,"Moderate_31","Moderate","Expanded_Moderate"
"916","INCOV091-AC|0",7,"INCOV091-AC","Expanded",0.125,"Moderate_32","Moderate","Expanded_Moderate"
"917","INCOV091-AC|10",1,"INCOV091-AC","Expanded",0.0178571428571429,"Moderate_32","Moderate","Expanded_Moderate"
"918","INCOV091-AC|2",14,"INCOV091-AC","Expanded",0.25,"Moderate_32","Moderate","Expanded_Moderate"
"919","INCOV091-AC|3",6,"INCOV091-AC","Expanded",0.107142857142857,"Moderate_32","Moderate","Expanded_Moderate"
"920","INCOV091-AC|5",10,"INCOV091-AC","Expanded",0.178571428571429,"Moderate_32","Moderate","Expanded_Moderate"
"921","INCOV091-AC|9",1,"INCOV091-AC","Expanded",0.0178571428571429,"Moderate_32","Moderate","Expanded_Moderate"
"922","INCOV093-BL|0",47,"INCOV093-BL","Expanded",0.214611872146119,"Moderate_33","Moderate","Expanded_Moderate"
"923","INCOV093-BL|10",5,"INCOV093-BL","Expanded",0.0228310502283105,"Moderate_33","Moderate","Expanded_Moderate"
"924","INCOV093-BL|14",1,"INCOV093-BL","Expanded",0.0045662100456621,"Moderate_33","Moderate","Expanded_Moderate"
"925","INCOV093-BL|2",80,"INCOV093-BL","Expanded",0.365296803652968,"Moderate_33","Moderate","Expanded_Moderate"
"926","INCOV093-BL|3",29,"INCOV093-BL","Expanded",0.132420091324201,"Moderate_33","Moderate","Expanded_Moderate"
"927","INCOV093-BL|5",18,"INCOV093-BL","Expanded",0.0821917808219178,"Moderate_33","Moderate","Expanded_Moderate"
"928","INCOV093-BL|7",6,"INCOV093-BL","Expanded",0.0273972602739726,"Moderate_33","Moderate","Expanded_Moderate"
"929","INCOV093-BL|9",5,"INCOV093-BL","Expanded",0.0228310502283105,"Moderate_33","Moderate","Expanded_Moderate"
"930","INCOV098-BL|0",7,"INCOV098-BL","Expanded",0.134615384615385,"Moderate_34","Moderate","Expanded_Moderate"
"931","INCOV098-BL|10",3,"INCOV098-BL","Expanded",0.0576923076923077,"Moderate_34","Moderate","Expanded_Moderate"
"932","INCOV098-BL|2",1,"INCOV098-BL","Expanded",0.0192307692307692,"Moderate_34","Moderate","Expanded_Moderate"
"933","INCOV098-BL|3",11,"INCOV098-BL","Expanded",0.211538461538462,"Moderate_34","Moderate","Expanded_Moderate"
"934","INCOV098-BL|5",9,"INCOV098-BL","Expanded",0.173076923076923,"Moderate_34","Moderate","Expanded_Moderate"
"935","INCOV098-BL|9",1,"INCOV098-BL","Expanded",0.0192307692307692,"Moderate_34","Moderate","Expanded_Moderate"
"936","INCOV104-BL|0",18,"INCOV104-BL","Expanded",0.0498614958448753,"Moderate_35","Moderate","Expanded_Moderate"
"937","INCOV104-BL|10",5,"INCOV104-BL","Expanded",0.0138504155124654,"Moderate_35","Moderate","Expanded_Moderate"
"938","INCOV104-BL|13",6,"INCOV104-BL","Expanded",0.0166204986149584,"Moderate_35","Moderate","Expanded_Moderate"
"939","INCOV104-BL|14",4,"INCOV104-BL","Expanded",0.0110803324099723,"Moderate_35","Moderate","Expanded_Moderate"
"940","INCOV104-BL|2",14,"INCOV104-BL","Expanded",0.038781163434903,"Moderate_35","Moderate","Expanded_Moderate"
"941","INCOV104-BL|5",16,"INCOV104-BL","Expanded",0.0443213296398892,"Moderate_35","Moderate","Expanded_Moderate"
"942","INCOV104-BL|7",119,"INCOV104-BL","Expanded",0.329639889196676,"Moderate_35","Moderate","Expanded_Moderate"
"943","INCOV104-BL|9",2,"INCOV104-BL","Expanded",0.00554016620498615,"Moderate_35","Moderate","Expanded_Moderate"
"944","INCOV115-AC|0",51,"INCOV115-AC","Expanded",0.219827586206897,"Moderate_36","Moderate","Expanded_Moderate"
"945","INCOV115-AC|10",14,"INCOV115-AC","Expanded",0.0603448275862069,"Moderate_36","Moderate","Expanded_Moderate"
"946","INCOV115-AC|13",1,"INCOV115-AC","Expanded",0.00431034482758621,"Moderate_36","Moderate","Expanded_Moderate"
"947","INCOV115-AC|2",3,"INCOV115-AC","Expanded",0.0129310344827586,"Moderate_36","Moderate","Expanded_Moderate"
"948","INCOV115-AC|3",17,"INCOV115-AC","Expanded",0.0732758620689655,"Moderate_36","Moderate","Expanded_Moderate"
"949","INCOV115-AC|5",14,"INCOV115-AC","Expanded",0.0603448275862069,"Moderate_36","Moderate","Expanded_Moderate"
"950","INCOV115-AC|9",1,"INCOV115-AC","Expanded",0.00431034482758621,"Moderate_36","Moderate","Expanded_Moderate"
"951","INCOV115-BL|0",45,"INCOV115-BL","Expanded",0.284810126582278,"Moderate_37","Moderate","Expanded_Moderate"
"952","INCOV115-BL|10",10,"INCOV115-BL","Expanded",0.0632911392405063,"Moderate_37","Moderate","Expanded_Moderate"
"953","INCOV115-BL|13",1,"INCOV115-BL","Expanded",0.00632911392405063,"Moderate_37","Moderate","Expanded_Moderate"
"954","INCOV115-BL|2",2,"INCOV115-BL","Expanded",0.0126582278481013,"Moderate_37","Moderate","Expanded_Moderate"
"955","INCOV115-BL|3",16,"INCOV115-BL","Expanded",0.10126582278481,"Moderate_37","Moderate","Expanded_Moderate"
"956","INCOV115-BL|5",22,"INCOV115-BL","Expanded",0.139240506329114,"Moderate_37","Moderate","Expanded_Moderate"
"957","INCOV115-BL|9",2,"INCOV115-BL","Expanded",0.0126582278481013,"Moderate_37","Moderate","Expanded_Moderate"
"958","INCOV125-AC|0",43,"INCOV125-AC","Expanded",0.121813031161473,"Moderate_38","Moderate","Expanded_Moderate"
"959","INCOV125-AC|10",4,"INCOV125-AC","Expanded",0.0113314447592068,"Moderate_38","Moderate","Expanded_Moderate"
"960","INCOV125-AC|2",11,"INCOV125-AC","Expanded",0.0311614730878187,"Moderate_38","Moderate","Expanded_Moderate"
"961","INCOV125-AC|3",10,"INCOV125-AC","Expanded",0.028328611898017,"Moderate_38","Moderate","Expanded_Moderate"
"962","INCOV125-AC|5",4,"INCOV125-AC","Expanded",0.0113314447592068,"Moderate_38","Moderate","Expanded_Moderate"
"963","INCOV125-AC|7",1,"INCOV125-AC","Expanded",0.0028328611898017,"Moderate_38","Moderate","Expanded_Moderate"
"964","INCOV130-AC|0",20,"INCOV130-AC","Expanded",0.206185567010309,"Moderate_39","Moderate","Expanded_Moderate"
"965","INCOV130-AC|10",14,"INCOV130-AC","Expanded",0.144329896907216,"Moderate_39","Moderate","Expanded_Moderate"
"966","INCOV130-AC|2",6,"INCOV130-AC","Expanded",0.0618556701030928,"Moderate_39","Moderate","Expanded_Moderate"
"967","INCOV130-AC|3",9,"INCOV130-AC","Expanded",0.0927835051546392,"Moderate_39","Moderate","Expanded_Moderate"
"968","INCOV130-AC|5",14,"INCOV130-AC","Expanded",0.144329896907216,"Moderate_39","Moderate","Expanded_Moderate"
"969","INCOV130-AC|9",3,"INCOV130-AC","Expanded",0.0309278350515464,"Moderate_39","Moderate","Expanded_Moderate"
"970","INCOV010-BL|0",101,"INCOV010-BL","Expanded",0.130829015544041,"Moderate_4","Moderate","Expanded_Moderate"
"971","INCOV010-BL|10",23,"INCOV010-BL","Expanded",0.0297927461139896,"Moderate_4","Moderate","Expanded_Moderate"
"972","INCOV010-BL|13",8,"INCOV010-BL","Expanded",0.0103626943005181,"Moderate_4","Moderate","Expanded_Moderate"
"973","INCOV010-BL|2",81,"INCOV010-BL","Expanded",0.104922279792746,"Moderate_4","Moderate","Expanded_Moderate"
"974","INCOV010-BL|3",133,"INCOV010-BL","Expanded",0.172279792746114,"Moderate_4","Moderate","Expanded_Moderate"
"975","INCOV010-BL|5",26,"INCOV010-BL","Expanded",0.0336787564766839,"Moderate_4","Moderate","Expanded_Moderate"
"976","INCOV010-BL|7",22,"INCOV010-BL","Expanded",0.0284974093264249,"Moderate_4","Moderate","Expanded_Moderate"
"977","INCOV010-BL|9",10,"INCOV010-BL","Expanded",0.0129533678756477,"Moderate_4","Moderate","Expanded_Moderate"
"978","INCOV136-AC|0",31,"INCOV136-AC","Expanded",0.284403669724771,"Moderate_40","Moderate","Expanded_Moderate"
"979","INCOV136-AC|10",7,"INCOV136-AC","Expanded",0.0642201834862385,"Moderate_40","Moderate","Expanded_Moderate"
"980","INCOV136-AC|13",2,"INCOV136-AC","Expanded",0.018348623853211,"Moderate_40","Moderate","Expanded_Moderate"
"981","INCOV136-AC|2",2,"INCOV136-AC","Expanded",0.018348623853211,"Moderate_40","Moderate","Expanded_Moderate"
"982","INCOV136-AC|3",8,"INCOV136-AC","Expanded",0.073394495412844,"Moderate_40","Moderate","Expanded_Moderate"
"983","INCOV136-AC|5",22,"INCOV136-AC","Expanded",0.201834862385321,"Moderate_40","Moderate","Expanded_Moderate"
"984","INCOV137-AC|0",58,"INCOV137-AC","Expanded",0.262443438914027,"Moderate_41","Moderate","Expanded_Moderate"
"985","INCOV137-AC|2",11,"INCOV137-AC","Expanded",0.0497737556561086,"Moderate_41","Moderate","Expanded_Moderate"
"986","INCOV137-AC|3",14,"INCOV137-AC","Expanded",0.0633484162895928,"Moderate_41","Moderate","Expanded_Moderate"
"987","INCOV137-AC|5",44,"INCOV137-AC","Expanded",0.199095022624434,"Moderate_41","Moderate","Expanded_Moderate"
"988","INCOV137-AC|9",1,"INCOV137-AC","Expanded",0.00452488687782805,"Moderate_41","Moderate","Expanded_Moderate"
"989","INCOV004-AC|0",202,"INCOV004-AC","Expanded",0.224195338512764,"Moderate_42","Moderate","Expanded_Moderate"
"990","INCOV004-AC|10",71,"INCOV004-AC","Expanded",0.0788013318534961,"Moderate_42","Moderate","Expanded_Moderate"
"991","INCOV004-AC|13",33,"INCOV004-AC","Expanded",0.0366259711431743,"Moderate_42","Moderate","Expanded_Moderate"
"992","INCOV004-AC|2",352,"INCOV004-AC","Expanded",0.390677025527192,"Moderate_42","Moderate","Expanded_Moderate"
"993","INCOV004-AC|3",48,"INCOV004-AC","Expanded",0.0532741398446171,"Moderate_42","Moderate","Expanded_Moderate"
"994","INCOV004-AC|5",123,"INCOV004-AC","Expanded",0.136514983351831,"Moderate_42","Moderate","Expanded_Moderate"
"995","INCOV004-AC|7",4,"INCOV004-AC","Expanded",0.00443951165371809,"Moderate_42","Moderate","Expanded_Moderate"
"996","INCOV004-BL|0",154,"INCOV004-BL","Expanded",0.200520833333333,"Moderate_43","Moderate","Expanded_Moderate"
"997","INCOV004-BL|10",80,"INCOV004-BL","Expanded",0.104166666666667,"Moderate_43","Moderate","Expanded_Moderate"
"998","INCOV004-BL|13",5,"INCOV004-BL","Expanded",0.00651041666666667,"Moderate_43","Moderate","Expanded_Moderate"
"999","INCOV004-BL|14",1,"INCOV004-BL","Expanded",0.00130208333333333,"Moderate_43","Moderate","Expanded_Moderate"
"1000","INCOV004-BL|2",326,"INCOV004-BL","Expanded",0.424479166666667,"Moderate_43","Moderate","Expanded_Moderate"
"1001","INCOV004-BL|3",56,"INCOV004-BL","Expanded",0.0729166666666667,"Moderate_43","Moderate","Expanded_Moderate"
"1002","INCOV004-BL|5",43,"INCOV004-BL","Expanded",0.0559895833333333,"Moderate_43","Moderate","Expanded_Moderate"
"1003","INCOV004-BL|7",28,"INCOV004-BL","Expanded",0.0364583333333333,"Moderate_43","Moderate","Expanded_Moderate"
"1004","INCOV004-BL|9",4,"INCOV004-BL","Expanded",0.00520833333333333,"Moderate_43","Moderate","Expanded_Moderate"
"1005","INCOV005-BL|0",4,"INCOV005-BL","Expanded",0.0754716981132075,"Moderate_44","Moderate","Expanded_Moderate"
"1006","INCOV005-BL|10",1,"INCOV005-BL","Expanded",0.0188679245283019,"Moderate_44","Moderate","Expanded_Moderate"
"1007","INCOV005-BL|2",17,"INCOV005-BL","Expanded",0.320754716981132,"Moderate_44","Moderate","Expanded_Moderate"
"1008","INCOV005-BL|3",2,"INCOV005-BL","Expanded",0.0377358490566038,"Moderate_44","Moderate","Expanded_Moderate"
"1009","INCOV005-BL|5",3,"INCOV005-BL","Expanded",0.0566037735849057,"Moderate_44","Moderate","Expanded_Moderate"
"1010","INCOV005-BL|7",1,"INCOV005-BL","Expanded",0.0188679245283019,"Moderate_44","Moderate","Expanded_Moderate"
"1011","INCOV006-BL|0",3,"INCOV006-BL","Expanded",0.0205479452054795,"Moderate_45","Moderate","Expanded_Moderate"
"1012","INCOV006-BL|10",1,"INCOV006-BL","Expanded",0.00684931506849315,"Moderate_45","Moderate","Expanded_Moderate"
"1013","INCOV006-BL|13",1,"INCOV006-BL","Expanded",0.00684931506849315,"Moderate_45","Moderate","Expanded_Moderate"
"1014","INCOV006-BL|2",69,"INCOV006-BL","Expanded",0.472602739726027,"Moderate_45","Moderate","Expanded_Moderate"
"1015","INCOV006-BL|3",9,"INCOV006-BL","Expanded",0.0616438356164384,"Moderate_45","Moderate","Expanded_Moderate"
"1016","INCOV006-BL|5",3,"INCOV006-BL","Expanded",0.0205479452054795,"Moderate_45","Moderate","Expanded_Moderate"
"1017","INCOV006-BL|7",4,"INCOV006-BL","Expanded",0.0273972602739726,"Moderate_45","Moderate","Expanded_Moderate"
"1018","INCOV006-BL|9",1,"INCOV006-BL","Expanded",0.00684931506849315,"Moderate_45","Moderate","Expanded_Moderate"
"1019","INCOV007-AC|0",8,"INCOV007-AC","Expanded",0.150943396226415,"Moderate_46","Moderate","Expanded_Moderate"
"1020","INCOV007-AC|10",9,"INCOV007-AC","Expanded",0.169811320754717,"Moderate_46","Moderate","Expanded_Moderate"
"1021","INCOV007-AC|2",3,"INCOV007-AC","Expanded",0.0566037735849057,"Moderate_46","Moderate","Expanded_Moderate"
"1022","INCOV007-AC|3",1,"INCOV007-AC","Expanded",0.0188679245283019,"Moderate_46","Moderate","Expanded_Moderate"
"1023","INCOV007-BL|0",49,"INCOV007-BL","Expanded",0.21875,"Moderate_47","Moderate","Expanded_Moderate"
"1024","INCOV007-BL|10",5,"INCOV007-BL","Expanded",0.0223214285714286,"Moderate_47","Moderate","Expanded_Moderate"
"1025","INCOV007-BL|2",12,"INCOV007-BL","Expanded",0.0535714285714286,"Moderate_47","Moderate","Expanded_Moderate"
"1026","INCOV007-BL|3",10,"INCOV007-BL","Expanded",0.0446428571428571,"Moderate_47","Moderate","Expanded_Moderate"
"1027","INCOV007-BL|5",1,"INCOV007-BL","Expanded",0.00446428571428571,"Moderate_47","Moderate","Expanded_Moderate"
"1028","INCOV007-BL|7",4,"INCOV007-BL","Expanded",0.0178571428571429,"Moderate_47","Moderate","Expanded_Moderate"
"1029","INCOV007-BL|9",3,"INCOV007-BL","Expanded",0.0133928571428571,"Moderate_47","Moderate","Expanded_Moderate"
"1030","INCOV009-AC|0",139,"INCOV009-AC","Expanded",0.445512820512821,"Moderate_48","Moderate","Expanded_Moderate"
"1031","INCOV009-AC|10",8,"INCOV009-AC","Expanded",0.0256410256410256,"Moderate_48","Moderate","Expanded_Moderate"
"1032","INCOV009-AC|13",1,"INCOV009-AC","Expanded",0.00320512820512821,"Moderate_48","Moderate","Expanded_Moderate"
"1033","INCOV009-AC|2",46,"INCOV009-AC","Expanded",0.147435897435897,"Moderate_48","Moderate","Expanded_Moderate"
"1034","INCOV009-AC|3",46,"INCOV009-AC","Expanded",0.147435897435897,"Moderate_48","Moderate","Expanded_Moderate"
"1035","INCOV009-AC|5",17,"INCOV009-AC","Expanded",0.0544871794871795,"Moderate_48","Moderate","Expanded_Moderate"
"1036","INCOV009-AC|7",4,"INCOV009-AC","Expanded",0.0128205128205128,"Moderate_48","Moderate","Expanded_Moderate"
"1037","INCOV009-AC|9",1,"INCOV009-AC","Expanded",0.00320512820512821,"Moderate_48","Moderate","Expanded_Moderate"
"1038","INCOV009-BL|0",73,"INCOV009-BL","Expanded",0.280769230769231,"Moderate_49","Moderate","Expanded_Moderate"
"1039","INCOV009-BL|10",1,"INCOV009-BL","Expanded",0.00384615384615385,"Moderate_49","Moderate","Expanded_Moderate"
"1040","INCOV009-BL|13",3,"INCOV009-BL","Expanded",0.0115384615384615,"Moderate_49","Moderate","Expanded_Moderate"
"1041","INCOV009-BL|2",6,"INCOV009-BL","Expanded",0.0230769230769231,"Moderate_49","Moderate","Expanded_Moderate"
"1042","INCOV009-BL|3",96,"INCOV009-BL","Expanded",0.369230769230769,"Moderate_49","Moderate","Expanded_Moderate"
